type,days_for_shipping_(real),days_for_shipment_(scheduled),benefit_per_order,sales_per_customer,delivery_status,late_delivery_risk,category_id,category_name,customer_city,customer_country,customer_fname,customer_id,customer_lname,customer_segment,customer_state,customer_street,customer_zipcode,department_id,department_name,latitude,longitude,market,order_city,order_country,order_customer_id,order_date,order_id,order_item_cardprod_id,order_item_discount,order_item_discount_rate,order_item_id,order_item_product_price,order_item_profit_ratio,order_item_quantity,sales,order_item_total,order_profit_per_order,order_region,order_state,order_status,product_card_id,product_category_id,product_name,product_price,product_status,shipping_date,shipping_mode,order_year,order_month,order_day,delivery_days,order_weekday
TRANSFER,6,4,22.29999924,63.70999908,Late delivery,1,36,Golf Balls,Caguas,Puerto Rico,David,2354,Flores,Home Office,PR,9539 Old Diversion,725.0,6,Outdoors,18.23071861,-66.3705368,LATAM,Santo Domingo,República Dominicana,2354,2017-02-05 03:28:00,52485,792,11.23999977,0.150000006,131181,14.98999977,0.349999994,5,74.94999695,63.70999908,22.29999924,Caribbean,Santo Domingo,PROCESSING,792,36,Hirzl Men's Hybrid Golf Glove,14.98999977,0,2017-02-11 03:28:00,Standard Class,2017,February,5,6,Sunday
TRANSFER,4,4,-67.5,299.9899902,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,Brandon,10809,Haney,Home Office,PR,7840 Quiet Island Limits,725.0,7,Fan Shop,18.28572273,-66.37058258,LATAM,Carrefour,Haití,10809,2017-04-21 22:49:00,57678,1004,100.0,0.25,144283,399.980011,-0.230000004,1,399.980011,299.9899902,-67.5,Caribbean,Ouest,PENDING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2017-04-25 22:49:00,Standard Class,2017,April,21,4,Friday
DEBIT,6,2,70.43000031,225.0,Late delivery,1,24,Women's Apparel,Washington,EE. UU.,Harold,697,Pratt,Consumer,DC,4352 Hazy Hickory Road,20019.0,5,Golf,38.91199112,77.09209442,Europe,Toledo,España,697,2017-07-02 15:42:00,62590,502,25.0,0.100000001,156453,50.0,0.310000002,5,250.0,225.0,70.43000031,Southern Europe,Castilla-La Mancha,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-07-08 15:42:00,Second Class,2017,July,2,6,Sunday
TRANSFER,2,4,81.97000122,242.5,Advance shipping,0,24,Women's Apparel,Tracy,EE. UU.,Mary,11320,Jones,Corporate,CA,555 Dewy Wagon  Byway,95376.0,5,Golf,37.72648239,-121.4349442,Europe,Estocolmo,Suecia,11320,2017-06-27 04:41:00,62216,502,7.5,0.029999999,155565,50.0,0.340000004,5,250.0,242.5,81.97000122,Northern Europe,Estocolmo,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-06-29 04:41:00,Standard Class,2017,June,27,2,Tuesday
DEBIT,5,4,22.15999985,65.5699997,Late delivery,1,36,Golf Balls,Porterville,EE. UU.,Jennifer,7084,Smith,Home Office,CA,4079 Blue End,93257.0,6,Outdoors,36.16730118,-119.083107,LATAM,Diadema,Brasil,7084,2017-02-10 21:31:00,52879,810,14.39000034,0.180000007,132202,19.98999977,0.340000004,4,79.95999908,65.5699997,22.15999985,South America,São Paulo,COMPLETE,810,36,Glove It Women's Mod Oval Golf Glove,19.98999977,0,2017-02-15 21:31:00,Standard Class,2017,February,10,5,Friday
CASH,5,4,41.59999847,159.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Mary,5425,Aguirre,Home Office,PR,4311 Thunder Heath,725.0,7,Fan Shop,18.25675011,-66.37059784,Pacific Asia,Bagdad,Irak,5425,2016-10-30 07:49:00,45784,1073,40.0,0.200000003,114446,199.9900055,0.25999999,1,199.9900055,159.9900055,41.59999847,West Asia,Bagdad,CLOSED,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2016-11-04 07:49:00,Standard Class,2016,October,30,5,Sunday
TRANSFER,0,0,157.4299927,327.980011,Shipping canceled,0,45,Fishing,Caguas,Puerto Rico,Brittany,12069,Gardner,Home Office,PR,4232 Wishing Creek Campus,725.0,7,Fan Shop,18.22298622,-66.37062836,Africa,Kafr ad Dawwar,Egipto,12069,2016-09-03 10:10:00,41886,1004,72.0,0.180000007,104547,399.980011,0.479999989,1,399.980011,327.980011,157.4299927,North Africa,Al Buhayrah,CANCELED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2016-09-03 22:10:00,Same Day,2016,September,3,0,Saturday
DEBIT,1,0,23.76000023,88.0,Late delivery,1,24,Women's Apparel,Rowland Heights,EE. UU.,Jane,8542,Rich,Consumer,CA,1254 Hazy Trail,91748.0,5,Golf,34.00062561,-117.9077301,Europe,Nieuwegein,Países Bajos,8542,2015-10-11 23:36:00,19455,502,12.0,0.119999997,48625,50.0,0.270000011,2,100.0,88.0,23.76000023,Western Europe,Utrecht,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-10-12 11:36:00,Same Day,2015,October,11,0,Sunday
TRANSFER,5,4,51.79000092,107.8899994,Late delivery,1,18,Men's Footwear,Orlando,EE. UU.,Catherine,7470,Hood,Consumer,FL,9731 Lost Creek Hollow,32808.0,4,Apparel,28.57764053,-81.44708252,Africa,Yibuti,Yibuti,7470,2016-11-27 20:44:00,47739,403,22.10000038,0.170000002,119374,129.9900055,0.479999989,1,129.9900055,107.8899994,51.79000092,East Africa,Yibuti,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-12-02 20:44:00,Standard Class,2016,November,27,5,Sunday
DEBIT,5,2,53.95000076,165.9900055,Late delivery,1,48,Water Sports,Medina,EE. UU.,Kathleen,4789,Richmond,Consumer,OH,1454 Blue Circuit,44256.0,7,Fan Shop,41.13618469,-81.73908234,LATAM,Santiago de Cuba,Cuba,4789,2015-05-20 17:50:00,9574,1073,34.0,0.170000002,23916,199.9900055,0.330000013,1,199.9900055,165.9900055,53.95000076,Caribbean,Santiago de Cuba,COMPLETE,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2015-05-25 17:50:00,Second Class,2015,May,20,5,Wednesday
DEBIT,4,4,35.41999817,94.45999908,Shipping on time,0,46,Indoor/Outdoor Games,La Mesa,EE. UU.,Christopher,1750,Sanford,Consumer,CA,4542 Merry Bay,91941.0,7,Fan Shop,32.76065064,-117.0166702,LATAM,Ibiúna,Brasil,1750,2017-05-23 15:04:00,59848,1014,5.5,0.059999999,149794,49.97999954,0.379999995,2,99.95999908,94.45999908,35.41999817,South America,São Paulo,ON_HOLD,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2017-05-27 15:04:00,Standard Class,2017,May,23,4,Tuesday
TRANSFER,3,4,3.779999971,94.45999908,Advance shipping,0,46,Indoor/Outdoor Games,Memphis,EE. UU.,Henry,7810,Smith,Consumer,TN,1490 Amber Forest Forest,38109.0,7,Fan Shop,35.0965271,-90.06786346,Africa,Kinshasa,República Democrática del Congo,7810,2016-11-30 11:06:00,47917,1014,5.5,0.059999999,119831,49.97999954,0.039999999,2,99.95999908,94.45999908,3.779999971,Central Africa,Kinshasa,PROCESSING,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2016-12-03 11:06:00,Standard Class,2016,November,30,3,Wednesday
DEBIT,2,1,69.30000305,247.5,Late delivery,1,24,Women's Apparel,Brooklyn,EE. UU.,Carol,3031,Smith,Consumer,NY,4166 Stony Berry Alley,11214.0,5,Golf,40.64524078,-73.94316101,LATAM,Cochabamba,Bolivia,3031,2015-02-13 12:43:00,2983,502,2.5,0.01,7433,50.0,0.280000001,5,250.0,247.5,69.30000305,South America,Cochabamba,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-02-15 12:43:00,First Class,2015,February,13,2,Friday
CASH,5,4,36.88999939,245.9600067,Late delivery,1,17,Cleats,Tustin,EE. UU.,Mary,5544,Welch,Corporate,CA,2122 Rustic Link,92780.0,4,Apparel,33.76548004,-117.8358231,USCA,Cleveland,Estados Unidos,5544,2016-08-03 00:14:00,39734,365,53.99000168,0.180000007,99126,59.99000168,0.150000006,5,299.9500122,245.9600067,36.88999939,East of USA,Ohio,CLOSED,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2016-08-08 00:14:00,Standard Class,2016,August,3,5,Wednesday
DEBIT,4,2,16.20000076,35.99000168,Late delivery,1,29,Shop By Sport,Huntington Station,EE. UU.,Barbara,5617,Smith,Consumer,NY,3829 Gentle Beacon Meadow,11746.0,5,Golf,40.85694122,-73.39685822,Europe,Millau,Francia,5617,2015-08-05 15:48:00,14843,627,4.0,0.100000001,37166,39.99000168,0.449999988,1,39.99000168,35.99000168,16.20000076,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-08-09 15:48:00,Second Class,2015,August,5,4,Wednesday
DEBIT,2,4,34.20000076,95.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Lori,11537,Phelps,Consumer,PR,5761 Stony Key,725.0,5,Golf,18.2005806,-66.37051392,Europe,Grevenbroich,Alemania,11537,2017-06-20 15:01:00,61766,502,5.0,0.050000001,154413,50.0,0.360000014,2,100.0,95.0,34.20000076,Western Europe,Renania del Norte-Westfalia,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-06-22 15:01:00,Standard Class,2017,June,20,2,Tuesday
PAYMENT,2,2,9.819999695,111.5800018,Shipping on time,0,17,Cleats,Elmhurst,EE. UU.,Thomas,6264,Irwin,Consumer,IL,1336 Fallen Landing,60126.0,4,Apparel,41.90410233,-87.93784332,LATAM,Villahermosa,México,6264,2015-04-10 09:50:00,6811,365,8.399999619,0.07,17036,59.99000168,0.090000004,2,119.9800034,111.5800018,9.819999695,Central America,Tabasco,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-04-12 09:50:00,Second Class,2015,April,10,2,Friday
DEBIT,2,4,184.3000031,383.9599915,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,Mary,5950,Smith,Consumer,PR,2901 Sunny Cloud Line,725.0,3,Footwear,18.25572205,-66.3705368,Pacific Asia,Tasikmalaya,Indonesia,5950,2016-03-16 15:09:00,30186,191,16.0,0.039999999,75446,99.98999786,0.479999989,4,399.9599915,383.9599915,184.3000031,Southeast Asia,Java Occidental,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2016-03-18 15:09:00,Standard Class,2016,March,16,2,Wednesday
DEBIT,3,4,-127.9899979,159.9900055,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,Michael,11228,Trujillo,Consumer,PR,4291 Sunny Fox Mews,725.0,7,Fan Shop,18.25900269,-66.37052918,Europe,Kaunas,Lituania,11228,2017-01-12 00:21:00,50832,1073,40.0,0.200000003,127035,199.9900055,-0.800000012,1,199.9900055,159.9900055,-127.9899979,Northern Europe,Kaunas,COMPLETE,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2017-01-15 00:21:00,Standard Class,2017,January,12,3,Thursday
CASH,0,0,72.75,242.5,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,Shawn,10346,Smith,Home Office,PR,4896 Silver By-pass,725.0,5,Golf,18.28491592,-66.37049866,Europe,Leipzig,Alemania,10346,2015-07-26 09:10:00,14139,502,7.5,0.029999999,35378,50.0,0.300000012,5,250.0,242.5,72.75,Western Europe,Sajonia,CLOSED,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-07-26 21:10:00,Same Day,2015,July,26,0,Sunday
CASH,6,4,2.150000095,18.98999977,Late delivery,1,36,Golf Balls,Caguas,Puerto Rico,Dorothy,11093,Smith,Consumer,PR,9406 Fallen Grove Pathway,725.0,6,Outdoors,18.23714256,-66.37060547,USCA,San Diego,Estados Unidos,11093,2016-06-13 14:08:00,36280,810,1.0,0.050000001,90589,19.98999977,0.109999999,1,19.98999977,18.98999977,2.150000095,West of USA ,California,CLOSED,810,36,Glove It Women's Mod Oval Golf Glove,19.98999977,0,2016-06-19 14:08:00,Standard Class,2016,June,13,6,Monday
DEBIT,4,4,53.95000076,165.9900055,Shipping on time,0,48,Water Sports,Jackson,EE. UU.,Mary,5363,Smith,Consumer,MI,6943 Misty Quail Link,49201.0,7,Fan Shop,42.16539002,-84.42758179,Pacific Asia,Ankara,Turquía,5363,2016-10-31 06:14:00,45848,1073,34.0,0.170000002,114601,199.9900055,0.330000013,1,199.9900055,165.9900055,53.95000076,West Asia,Ankara,COMPLETE,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2016-11-04 06:14:00,Standard Class,2016,October,31,4,Monday
TRANSFER,5,4,24.75,90.0,Late delivery,1,24,Women's Apparel,Bronx,EE. UU.,Melissa,12359,Smith,Home Office,NY,5387 Iron Nook,10467.0,5,Golf,40.87416458,-73.8703537,LATAM,Toluca,México,12359,2015-02-05 17:38:00,2449,502,10.0,0.100000001,6121,50.0,0.280000001,2,100.0,90.0,24.75,Central America,México,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-02-10 17:38:00,Standard Class,2015,February,5,5,Thursday
PAYMENT,4,4,-7.920000076,89.98999786,Shipping on time,0,9,Cardio Equipment,Los Angeles,EE. UU.,Mary,179,Rodgers,Consumer,CA,8916 Round Zephyr Ridge,90033.0,3,Footwear,38.93886566,-119.9820023,LATAM,Guadalajara,México,179,2017-03-13 21:39:00,55003,191,10.0,0.100000001,137560,99.98999786,-0.090000004,1,99.98999786,89.98999786,-7.920000076,Central America,Jalisco,PENDING_PAYMENT,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2017-03-17 21:39:00,Standard Class,2017,March,13,4,Monday
TRANSFER,2,4,-56.70000076,85.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Johnny,828,Herrera,Consumer,PR,3914 Crystal Barn Cove,725.0,5,Golf,18.24759483,-66.02528381,Europe,Hamburgo,Alemania,828,2017-08-30 03:11:00,66596,502,15.0,0.150000006,166460,50.0,-0.670000017,2,100.0,85.0,-56.70000076,Western Europe,Hamburgo,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-09-01 03:11:00,Standard Class,2017,August,30,2,Wednesday
CASH,6,2,82.75,227.9600067,Late delivery,1,17,Cleats,San Bernardino,EE. UU.,Virginia,4999,Green,Consumer,CA,7479 Colonial Ramp,92404.0,4,Apparel,34.12992477,-117.2789154,LATAM,Araguaína,Brasil,4999,2015-02-18 21:18:00,3350,365,12.0,0.050000001,8321,59.99000168,0.360000014,4,239.9600067,227.9600067,82.75,South America,Tocantins,CLOSED,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-02-24 21:18:00,Second Class,2015,February,18,6,Wednesday
TRANSFER,2,4,27.84000015,96.0,Advance shipping,0,24,Women's Apparel,Escondido,EE. UU.,Scott,6916,Smith,Home Office,CA,975 Green Canyon,92027.0,5,Golf,33.13356781,-117.053154,LATAM,Moa,Cuba,6916,2015-03-30 18:05:00,6081,502,4.0,0.039999999,15179,50.0,0.289999992,2,100.0,96.0,27.84000015,Caribbean,Holguín,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-04-01 18:05:00,Standard Class,2015,March,30,2,Monday
PAYMENT,4,4,83.41999817,194.0,Shipping on time,0,24,Women's Apparel,Saginaw,EE. UU.,Juan,11503,Curry,Corporate,MI,4355 Gentle Abbey,48601.0,5,Golf,43.36036682,-84.13088989,Europe,Berlín,Alemania,11503,2017-08-21 16:41:00,66018,502,6.0,0.029999999,165007,50.0,0.430000007,4,200.0,194.0,83.41999817,Western Europe,Berlín,PAYMENT_REVIEW,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-08-25 16:41:00,Standard Class,2017,August,21,4,Monday
DEBIT,4,4,62.34000015,199.1699982,Shipping on time,0,17,Cleats,Wyoming,EE. UU.,Mary,4522,Dennis,Home Office,MI,8707 Shady Route,49509.0,4,Apparel,42.35873032,-83.15798187,USCA,Columbia,Estados Unidos,4522,2016-07-16 21:59:00,38563,365,40.79000092,0.170000002,96239,59.99000168,0.310000002,4,239.9600067,199.1699982,62.34000015,South of  USA ,Tennessee,ON_HOLD,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2016-07-20 21:59:00,Standard Class,2016,July,16,4,Saturday
DEBIT,5,2,1.940000057,96.98999786,Late delivery,1,9,Cardio Equipment,Billings,EE. UU.,Mary,4439,Smith,Consumer,MT,3176 Round Gate,59102.0,3,Footwear,45.78831101,-108.5594101,LATAM,Mixco,Guatemala,4439,2017-05-02 21:55:00,58429,191,3.0,0.029999999,146250,99.98999786,0.02,1,99.98999786,96.98999786,1.940000057,Central America,Guatemala,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2017-05-07 21:55:00,Second Class,2017,May,2,5,Tuesday
DEBIT,2,1,39.29999924,109.1699982,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Alice,10990,Wyatt,Consumer,PR,9317 Stony Townline,725.0,5,Golf,18.21441841,-66.37052918,USCA,Charlotte,Estados Unidos,10990,2016-04-03 09:52:00,31404,627,10.80000019,0.090000004,78505,39.99000168,0.360000014,3,119.9700012,109.1699982,39.29999924,South of  USA ,Carolina del Norte,ON_HOLD,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2016-04-05 09:52:00,First Class,2016,April,3,2,Sunday
TRANSFER,3,2,12.32999992,42.5,Shipping canceled,0,24,Women's Apparel,Waipahu,EE. UU.,Richard,8387,Fuentes,Corporate,HI,5237 Rustic Village,96797.0,5,Golf,21.39421082,-157.9980164,Pacific Asia,Sagamihara,Japón,8387,2015-11-14 15:50:00,21762,502,7.5,0.150000006,54435,50.0,0.289999992,1,50.0,42.5,12.32999992,Eastern Asia,Kanagawa,SUSPECTED_FRAUD,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-11-17 15:50:00,Second Class,2015,November,14,3,Saturday
TRANSFER,5,4,61.77000046,158.3699951,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Roger,7124,Baker,Consumer,PR,8830 Honey Fawn Bend,725.0,4,Apparel,18.2363205,-66.3706131,Europe,Guyancourt,Francia,7124,2017-07-11 07:49:00,63184,365,21.60000038,0.119999997,157965,59.99000168,0.389999986,3,179.9700012,158.3699951,61.77000046,Western Europe,Isla de Francia,PROCESSING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2017-07-16 07:49:00,Standard Class,2017,July,11,5,Tuesday
PAYMENT,3,2,31.67000008,158.3699951,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Matthew,400,Vaughan,Corporate,PR,7538 High Heights,725.0,4,Apparel,18.24760056,-66.02527618,Europe,Gronau,Alemania,400,2015-10-19 07:28:00,19957,365,21.60000038,0.119999997,49892,59.99000168,0.200000003,3,179.9700012,158.3699951,31.67000008,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2015-10-22 07:28:00,Second Class,2015,October,19,3,Monday
TRANSFER,5,4,89.75,203.9700012,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Nathan,3393,Smith,Consumer,PR,3926 Cinder Crest,725.0,4,Apparel,18.23229218,-66.37060547,Africa,Port Harcourt,Nigeria,3393,2016-08-30 14:23:00,41624,365,35.99000168,0.150000006,103907,59.99000168,0.439999998,4,239.9600067,203.9700012,89.75,West Africa,Ríos,PENDING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2016-09-04 14:23:00,Standard Class,2016,August,30,5,Tuesday
TRANSFER,2,4,103.9899979,399.980011,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,Lori,3235,Baker,Home Office,PR,2395 Misty Carrefour,725.0,7,Fan Shop,18.20403862,-66.37058258,Pacific Asia,Estambul,Turquía,3235,2016-10-08 02:14:00,44261,1004,0.0,0.0,110511,399.980011,0.25999999,1,399.980011,399.980011,103.9899979,West Asia,Estambul,PENDING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2016-10-10 02:14:00,Standard Class,2016,October,8,2,Saturday
DEBIT,5,4,-102.3300018,227.4100037,Late delivery,1,46,Indoor/Outdoor Games,Fort Lauderdale,EE. UU.,Laura,3959,Shields,Consumer,FL,9095 Indian Quail Extension,33311.0,7,Fan Shop,26.15756989,-80.19480133,USCA,Newark,Estados Unidos,3959,2016-05-16 16:38:00,34369,1014,22.48999977,0.090000004,85859,49.97999954,-0.449999988,5,249.8999939,227.4100037,-102.3300018,East of USA,Delaware,ON_HOLD,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2016-05-21 16:38:00,Standard Class,2016,May,16,5,Monday
DEBIT,2,1,163.3899994,379.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Benjamin,10807,Wilson,Consumer,PR,9882 Cotton Abbey,725.0,7,Fan Shop,18.23222351,-66.37055206,Africa,Kinshasa,República Democrática del Congo,10807,2017-01-09 08:36:00,50650,1004,20.0,0.050000001,126564,399.980011,0.430000007,1,399.980011,379.980011,163.3899994,Central Africa,Kinshasa,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2017-01-11 08:36:00,First Class,2017,January,9,2,Monday
DEBIT,6,4,29.5699997,118.2900009,Late delivery,1,18,Men's Footwear,Los Angeles,EE. UU.,Joyce,11558,Camacho,Consumer,CA,5951 Broad Crescent,90066.0,4,Apparel,33.95998383,-118.3873672,Europe,Wuppertal,Alemania,11558,2017-07-17 23:34:00,63640,403,11.69999981,0.090000004,159068,129.9900055,0.25,1,129.9900055,118.2900009,29.5699997,Western Europe,Renania del Norte-Westfalia,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2017-07-23 23:34:00,Standard Class,2017,July,17,6,Monday
DEBIT,6,4,61.72000122,125.9499969,Late delivery,1,46,Indoor/Outdoor Games,Alpharetta,EE. UU.,Mary,6696,Spencer,Corporate,GA,9726 Gentle Expressway,30022.0,7,Fan Shop,33.99850845,-84.2793808,Europe,Rome,Italia,6696,2017-06-28 18:52:00,62325,1014,23.98999977,0.159999996,155808,49.97999954,0.49000001,3,149.9400024,125.9499969,61.72000122,Southern Europe,Lacio,ON_HOLD,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2017-07-04 18:52:00,Standard Class,2017,June,28,6,Wednesday
PAYMENT,2,4,13.77000046,84.44999695,Advance shipping,0,37,Electronics,Detroit,EE. UU.,Mary,11570,Kim,Home Office,MI,4730 Cinder Field,48234.0,6,Outdoors,42.43497467,-83.02230835,Europe,Tarragona,España,11570,2015-10-06 02:03:00,19051,825,11.52000046,0.119999997,47623,31.98999977,0.159999996,3,95.97000122,84.44999695,13.77000046,Southern Europe,Cataluña,PENDING_PAYMENT,825,37,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,0,2015-10-08 02:03:00,Standard Class,2015,October,6,2,Tuesday
PAYMENT,6,2,-40.49000168,52.79000092,Late delivery,1,17,Cleats,Martinsburg,EE. UU.,Mary,4750,Smith,Consumer,WV,9406 Old Lagoon Canyon,25401.0,4,Apparel,39.41230393,-78.06230927,LATAM,Santo Domingo,República Dominicana,4750,2017-03-24 22:51:00,55760,365,7.199999809,0.119999997,139443,59.99000168,-0.769999981,1,59.99000168,52.79000092,-40.49000168,Caribbean,Santo Domingo,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,2017-03-30 22:51:00,Second Class,2017,March,24,6,Friday
DEBIT,3,2,-37.83000183,126.0899963,Late delivery,1,18,Men's Footwear,Sunnyvale,EE. UU.,Walter,444,Lambert,Corporate,CA,2638 Blue Rise Hollow,94086.0,4,Apparel,37.37277985,-122.0325623,LATAM,Mexico City,México,444,2015-02-14 23:24:00,3082,403,3.900000095,0.029999999,7658,129.9900055,-0.300000012,1,129.9900055,126.0899963,-37.83000183,Central America,Distrito Federal,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2015-02-17 23:24:00,Second Class,2015,February,14,3,Saturday
PAYMENT,4,2,28.04999924,107.8899994,Late delivery,1,18,Men's Footwear,Miami,EE. UU.,Sarah,7722,Freeman,Consumer,FL,826 Tawny Embers Expressway,33142.0,4,Apparel,25.80413055,-80.2290802,USCA,Cary,Estados Unidos,7722,2016-04-12 03:43:00,32003,403,22.10000038,0.170000002,80005,129.9900055,0.25999999,1,129.9900055,107.8899994,28.04999924,South of  USA ,Carolina del Norte,PENDING_PAYMENT,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-04-16 03:43:00,Second Class,2016,April,12,4,Tuesday
DEBIT,5,4,74.25,198.0,Late delivery,1,24,Women's Apparel,Waukegan,EE. UU.,Mary,4038,Smith,Consumer,IL,5961 Velvet Creek Cape,60085.0,5,Golf,42.365345,-87.83589935,Africa,Abidjan,Costa de Marfil,4038,2017-01-08 18:14:00,50609,502,2.0,0.01,126480,50.0,0.379999995,4,200.0,198.0,74.25,West Africa,Lagunes,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-01-13 18:14:00,Standard Class,2017,January,8,5,Sunday
TRANSFER,5,2,12.47999954,124.7900009,Late delivery,1,18,Men's Footwear,Orlando,EE. UU.,Mary,1705,Smith,Consumer,FL,1102 Pleasant Maze,32825.0,4,Apparel,28.55625916,-81.27587128,USCA,San Francisco,Estados Unidos,1705,2016-06-03 20:49:00,35614,403,5.199999809,0.039999999,88935,129.9900055,0.100000001,1,129.9900055,124.7900009,12.47999954,West of USA ,California,PROCESSING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2016-06-08 20:49:00,Second Class,2016,June,3,5,Friday
